name,city,place,prize
Цюрих 1970,Бишкек,5,375000
Цюрих 1970,Бишкек,5,1218750
Цюрих 1970,Бишкек,5,1218750
Цюрих 1970,Бишкек,5,1218750
Цюрих 1970,Бишкек,5,1218750
Цюрих 1970,Бишкек,6,187500
Цюрих 1970,Бишкек,6,187500
Цюрих 1970,Бишкек,6,187500
Цюрих 1970,Бишкек,6,187500
Цюрих 1970,Бишкек,6,609375
Цюрих 1970,Бишкек,6,609375
Цюрих 1970,Бишкек,6,609375
Цюрих 1970,Бишкек,6,609375
Цюрих 1970,Бишкек,7,93750
Цюрих 1970,Бишкек,7,93750
Цюрих 1970,Бишкек,7,93750
Цюрих 1970,Бишкек,7,93750
Цюрих 1970,Бишкек,8,46875
Цюрих 1970,Бишкек,8,46875
Цюрих 1970,Бишкек,8,46875
Цюрих 1970,Бишкек,8,46875
Вена 1974,Самора,0,31000000
Вена 1974,Самора,0,31000000
Вена 1974,Самора,0,31000000
Вена 1974,Самора,0,31000000
Вена 1974,Самора,1,15500000
Вена 1974,Самора,1,15500000
Вена 1974,Самора,1,15500000
Вена 1974,Самора,1,15500000
Вена 1974,Самора,2,7750000
Вена 1974,Самора,2,7750000
Вена 1974,Самора,2,7750000
Вена 1974,Самора,2,7750000
Вена 1974,Самора,3,3875000
Вена 1974,Самора,3,3875000
Вена 1974,Самора,3,3875000
Вена 1974,Самора,3,3875000
Вена 1974,Самора,4,1937500
Вена 1974,Самора,4,1937500
Вена 1974,Самора,4,1937500
Вена 1974,Самора,4,1937500
Вена 1974,Самора,5,968750
Вена 1974,Самора,5,968750
Вена 1974,Самора,5,968750
Вена 1974,Самора,5,968750
Вена 1974,Самора,6,484375
Вена 1974,Самора,6,484375
Вена 1974,Самора,6,484375
Вена 1974,Самора,6,484375
Цюрих 1967,Эль-Пуэрто-де-Санта-Мария,0,8000000
Цюрих 1967,Эль-Пуэрто-де-Санта-Мария,0,8000000
Цюрих 1967,Эль-Пуэрто-де-Санта-Мария,0,8000000
Цюрих 1967,Эль-Пуэрто-де-Санта-Мария,0,8000000
Цюрих 1967,Эль-Пуэрто-де-Санта-Мария,1,4000000
Цюрих 1967,Эль-Пуэрто-де-Санта-Мария,1,4000000
Цюрих 1967,Эль-Пуэрто-де-Санта-Мария,1,4000000
Цюрих 1967,Эль-Пуэрто-де-Санта-Мария,1,4000000
Цюрих 1967,Эль-Пуэрто-де-Санта-Мария,2,2000000
Цюрих 1967,Эль-Пуэрто-де-Санта-Мария,2,2000000
Цюрих 1967,Эль-Пуэрто-де-Санта-Мария,2,2000000
Цюрих 1967,Эль-Пуэрто-де-Санта-Мария,2,2000000
Цюрих 1967,Эль-Пуэрто-де-Санта-Мария,3,1000000
Цюрих 1967,Эль-Пуэрто-де-Санта-Мария,3,1000000
Цюрих 1967,Эль-Пуэрто-де-Санта-Мария,3,1000000
Цюрих 1967,Эль-Пуэрто-де-Санта-Мария,3,1000000
Цюрих 1967,Эль-Пуэрто-де-Санта-Мария,4,500000
Цюрих 1967,Эль-Пуэрто-де-Санта-Мария,4,500000
Цюрих 1967,Эль-Пуэрто-де-Санта-Мария,4,500000
Цюрих 1967,Эль-Пуэрто-де-Санта-Мария,4,500000
Цюрих 1967,Эль-Пуэрто-де-Санта-Мария,5,250000
Цюрих 1967,Эль-Пуэрто-де-Санта-Мария,5,250000
Цюрих 1967,Эль-Пуэрто-де-Санта-Мария,5,250000
Цюрих 1967,Эль-Пуэрто-де-Санта-Мария,5,250000
Цюрих 1967,Эль-Пуэрто-де-Санта-Мария,6,125000
Цюрих 1967,Эль-Пуэрто-де-Санта-Мария,6,125000
Цюрих 1967,Эль-Пуэрто-де-Санта-Мария,6,125000
Цюрих 1967,Эль-Пуэрто-де-Санта-Мария,6,125000
Мемориал Таля 2004,Тудела,0,30000000
Мемориал Таля 2004,Тудела,0,30000000
Мемориал Таля 2004,Тудела,0,30000000
Мемориал Таля 2004,Тудела,0,30000000
Мемориал Таля 2004,Тудела,1,15000000
Мемориал Таля 2004,Тудела,1,15000000
Мемориал Таля 2004,Тудела,1,15000000
Мемориал Таля 2004,Тудела,1,15000000
Мемориал Таля 2004,Тудела,2,7500000
Мемориал Таля 2004,Тудела,2,7500000
Мемориал Таля 2004,Тудела,2,7500000
Мемориал Таля 2004,Тудела,2,7500000
Мемориал Таля 2004,Тудела,3,3750000
Мемориал Таля 2004,Тудела,3,3750000
Мемориал Таля 2004,Тудела,3,3750000
Мемориал Таля 2004,Тудела,3,3750000
Политика 1986,Скопье,0,14000000
Политика 1986,Скопье,0,14000000
Политика 1986,Скопье,0,14000000
Политика 1986,Скопье,0,14000000
Политика 1986,Скопье,1,7000000
Политика 1986,Скопье,1,7000000
Политика 1986,Скопье,1,7000000
Политика 1986,Скопье,1,7000000
Политика 1986,Скопье,2,3500000
Политика 1986,Скопье,2,3500000
Политика 1986,Скопье,2,3500000
Политика 1986,Скопье,2,3500000
Политика 1986,Скопье,3,1750000
Политика 1986,Скопье,3,1750000
Политика 1986,Скопье,3,1750000
Политика 1986,Скопье,3,1750000
Политика 1986,Скопье,4,875000
Политика 1986,Скопье,4,875000
Политика 1986,Скопье,4,875000
Политика 1986,Скопье,4,875000
Политика 1986,Скопье,5,437500
Политика 1986,Скопье,5,437500
Политика 1986,Скопье,5,437500
Политика 1986,Скопье,5,437500
Турнир претендентов 2007,Бишкек,0,13000000
Турнир претендентов 2007,Бишкек,0,13000000
Турнир претендентов 2007,Бишкек,0,13000000
Турнир претендентов 2007,Бишкек,0,13000000
Турнир претендентов 2007,Бишкек,1,6500000
Турнир претендентов 2007,Бишкек,1,6500000
Турнир претендентов 2007,Бишкек,1,6500000
Турнир претендентов 2007,Бишкек,1,6500000
Турнир претендентов 2007,Бишкек,2,3250000
Турнир претендентов 2007,Бишкек,2,3250000
Турнир претендентов 2007,Бишкек,2,3250000
Турнир претендентов 2007,Бишкек,2,3250000
Турнир претендентов 2007,Бишкек,3,1625000
Турнир претендентов 2007,Бишкек,3,1625000
Турнир претендентов 2007,Бишкек,3,1625000
Турнир претендентов 2007,Бишкек,3,1625000
Турнир претендентов 2007,Бишкек,4,812500
Турнир претендентов 2007,Бишкек,4,812500
Турнир претендентов 2007,Бишкек,4,812500
Турнир претендентов 2007,Бишкек,4,812500
Турнир претендентов 2007,Бишкек,5,406250
Турнир претендентов 2007,Бишкек,5,406250
Турнир претендентов 2007,Бишкек,5,406250
Турнир претендентов 2007,Бишкек,5,406250
Турнир претендентов 2007,Бишкек,6,203125
Турнир претендентов 2007,Бишкек,6,203125
Турнир претендентов 2007,Бишкек,6,203125
Турнир претендентов 2007,Бишкек,6,203125
Хогевен 1984,Картахена,0,5000000
Хогевен 1984,Картахена,0,5000000
Хогевен 1984,Картахена,0,5000000
Хогевен 1984,Картахена,0,5000000
Хогевен 1984,Картахена,1,2500000
Хогевен 1984,Картахена,1,2500000
Хогевен 1984,Картахена,1,2500000
Хогевен 1984,Картахена,1,2500000
Хогевен 1984,Картахена,2,1250000
Хогевен 1984,Картахена,2,1250000
Хогевен 1984,Картахена,2,1250000
Хогевен 1984,Картахена,2,1250000
Хогевен 1984,Картахена,3,625000
Хогевен 1984,Картахена,3,625000
Хогевен 1984,Картахена,3,625000
Хогевен 1984,Картахена,3,625000
Хогевен 1984,Картахена,4,312500
Хогевен 1984,Картахена,4,312500
Хогевен 1984,Картахена,4,312500
Хогевен 1984,Картахена,4,312500
Хогевен 1984,Картахена,5,156250
Хогевен 1984,Картахена,5,156250
Хогевен 1984,Картахена,5,156250
Хогевен 1984,Картахена,5,156250
Хогевен 1984,Картахена,6,78125
Хогевен 1984,Картахена,6,78125
Хогевен 1984,Картахена,6,78125
Хогевен 1984,Картахена,6,78125
Хогевен 1980,Любляна,0,37000000
Хогевен 1980,Любляна,0,37000000
Хогевен 1980,Любляна,0,37000000
Хогевен 1980,Любляна,0,37000000
Хогевен 1980,Любляна,1,18500000
Хогевен 1980,Любляна,1,18500000
Хогевен 1980,Любляна,1,18500000
Хогевен 1980,Любляна,1,18500000
Хогевен 1980,Любляна,2,9250000
Хогевен 1980,Любляна,2,9250000
Хогевен 1980,Любляна,2,9250000
Хогевен 1980,Любляна,2,9250000
Хогевен 1980,Любляна,3,4625000
Хогевен 1980,Любляна,3,4625000
Хогевен 1980,Любляна,3,4625000
Хогевен 1980,Любляна,3,4625000
Хогевен 1980,Любляна,4,2312500
Хогевен 1980,Любляна,4,2312500
Хогевен 1980,Любляна,4,2312500
Хогевен 1980,Любляна,4,2312500
Хогевен 1980,Любляна,5,1156250
Хогевен 1980,Любляна,5,1156250
Хогевен 1980,Любляна,5,1156250
Хогевен 1980,Любляна,5,1156250
Хогевен 1980,Любляна,6,578125
Хогевен 1980,Любляна,6,578125
Хогевен 1980,Любляна,6,578125
Хогевен 1980,Любляна,6,578125
Sinquefield Cup 2020,Картахена,0,15000000
Sinquefield Cup 2020,Картахена,0,15000000
Sinquefield Cup 2020,Картахена,0,15000000
Sinquefield Cup 2020,Картахена,0,15000000
Sinquefield Cup 2020,Картахена,1,7500000
Sinquefield Cup 2020,Картахена,1,7500000
Sinquefield Cup 2020,Картахена,1,7500000
Sinquefield Cup 2020,Картахена,1,7500000
Sinquefield Cup 2020,Картахена,2,3750000
Sinquefield Cup 2020,Картахена,2,3750000
Sinquefield Cup 2020,Картахена,2,3750000
Sinquefield Cup 2020,Картахена,2,3750000
Sinquefield Cup 2020,Картахена,3,1875000
Sinquefield Cup 2020,Картахена,3,1875000
Sinquefield Cup 2020,Картахена,3,1875000
Sinquefield Cup 2020,Картахена,3,1875000
Sinquefield Cup 2020,Картахена,4,937500
Sinquefield Cup 2020,Картахена,4,937500
Sinquefield Cup 2020,Картахена,4,937500
Sinquefield Cup 2020,Картахена,4,937500
Sinquefield Cup 2020,Картахена,5,468750
Sinquefield Cup 2020,Картахена,5,468750
Sinquefield Cup 2020,Картахена,5,468750
Sinquefield Cup 2020,Картахена,5,468750
Ставангер 1962,Овьедо,0,48000000
Ставангер 1962,Овьедо,0,48000000
Ставангер 1962,Овьедо,0,48000000
Ставангер 1962,Овьедо,0,48000000
Ставангер 1962,Овьедо,1,24000000
Ставангер 1962,Овьедо,1,24000000
Ставангер 1962,Овьедо,1,24000000
Ставангер 1962,Овьедо,1,24000000
Ставангер 1962,Овьедо,2,12000000
Ставангер 1962,Овьедо,2,12000000
Ставангер 1962,Овьедо,2,12000000
Ставангер 1962,Овьедо,2,12000000
Ставангер 1962,Овьедо,3,6000000
Ставангер 1962,Овьедо,3,6000000
Ставангер 1962,Овьедо,3,6000000
Ставангер 1962,Овьедо,3,6000000
Ставангер 1962,Овьедо,4,3000000
Ставангер 1962,Овьедо,4,3000000
Ставангер 1962,Овьедо,4,3000000
Ставангер 1962,Овьедо,4,3000000
Ставангер 1962,Овьедо,5,1500000
Ставангер 1962,Овьедо,5,1500000
Ставангер 1962,Овьедо,5,1500000
Ставангер 1962,Овьедо,5,1500000
Ставангер 1962,Овьедо,6,750000
Ставангер 1962,Овьедо,6,750000
Ставангер 1962,Овьедо,6,750000
Ставангер 1962,Овьедо,6,750000
Sinquefield Cup 1985,Хихон,0,15000000
Sinquefield Cup 1985,Хихон,0,15000000
Sinquefield Cup 1985,Хихон,0,15000000
Sinquefield Cup 1985,Хихон,0,15000000
Sinquefield Cup 1985,Хихон,1,7500000
Sinquefield Cup 1985,Хихон,1,7500000
Sinquefield Cup 1985,Хихон,1,7500000
Sinquefield Cup 1985,Хихон,1,7500000
Sinquefield Cup 1985,Хихон,2,3750000
Sinquefield Cup 1985,Хихон,2,3750000
Sinquefield Cup 1985,Хихон,2,3750000
Sinquefield Cup 1985,Хихон,2,3750000
Sinquefield Cup 1985,Хихон,3,1875000
Sinquefield Cup 1985,Хихон,3,1875000
Sinquefield Cup 1985,Хихон,3,1875000
Sinquefield Cup 1985,Хихон,3,1875000
Sinquefield Cup 1985,Хихон,4,937500
Sinquefield Cup 1985,Хихон,4,937500
Sinquefield Cup 1985,Хихон,4,937500
Sinquefield Cup 1985,Хихон,4,937500
Sinquefield Cup 1985,Хихон,5,468750
Sinquefield Cup 1985,Хихон,5,468750
Sinquefield Cup 1985,Хихон,5,468750
Sinquefield Cup 1985,Хихон,5,468750
Sinquefield Cup 1985,Хихон,6,234375
Sinquefield Cup 1985,Хихон,6,234375
Sinquefield Cup 1985,Хихон,6,234375
Sinquefield Cup 1985,Хихон,6,234375
Sinquefield Cup 1985,Хихон,7,117188
Sinquefield Cup 1985,Хихон,7,117188
Sinquefield Cup 1985,Хихон,7,117188
Sinquefield Cup 1985,Хихон,7,117188
Sinquefield Cup 1985,Хихон,8,58594
Sinquefield Cup 1985,Хихон,8,58594
Sinquefield Cup 1985,Хихон,8,58594
Sinquefield Cup 1985,Хихон,8,58594
Sinquefield Cup 1985,Хихон,9,29297
Sinquefield Cup 1985,Хихон,9,29297
Sinquefield Cup 1985,Хихон,9,29297
Sinquefield Cup 1985,Хихон,9,29297
Sinquefield Cup 1985,Хихон,10,14648
Sinquefield Cup 1985,Хихон,10,14648
Sinquefield Cup 1985,Хихон,10,14648
Sinquefield Cup 1985,Хихон,10,14648
Sinquefield Cup 1985,Хихон,11,7324
Sinquefield Cup 1985,Хихон,11,7324
Sinquefield Cup 1985,Хихон,11,7324
Sinquefield Cup 1985,Хихон,11,7324
Лондон 1997,Загреб,0,30000000
Лондон 1997,Загреб,0,30000000
Лондон 1997,Загреб,0,30000000
Лондон 1997,Загреб,0,30000000
Лондон 1997,Загреб,1,15000000
Лондон 1997,Загреб,1,15000000
Лондон 1997,Загреб,1,15000000
Лондон 1997,Загреб,1,15000000
Лондон 1997,Загреб,2,7500000
Лондон 1997,Загреб,2,7500000
Лондон 1997,Загреб,2,7500000
Лондон 1997,Загреб,2,7500000
Алушта 1977,Киев,0,15000000
Алушта 1977,Киев,0,15000000
Алушта 1977,Киев,0,15000000
Алушта 1977,Киев,0,15000000
Алушта 1977,Киев,1,7500000
Алушта 1977,Киев,1,7500000
Алушта 1977,Киев,1,7500000
Алушта 1977,Киев,1,7500000
Алушта 1977,Киев,2,3750000
Алушта 1977,Киев,2,3750000
Алушта 1977,Киев,2,3750000
Алушта 1977,Киев,2,3750000
Дортмунд 2009,Виго,0,32000000
Дортмунд 2009,Виго,0,32000000
Дортмунд 2009,Виго,0,32000000
Дортмунд 2009,Виго,0,32000000
Дортмунд 2009,Виго,1,16000000
Дортмунд 2009,Виго,1,16000000
Дортмунд 2009,Виго,1,16000000
Дортмунд 2009,Виго,1,16000000
Дортмунд 2009,Виго,2,8000000
Дортмунд 2009,Виго,2,8000000
Дортмунд 2009,Виго,2,8000000
Дортмунд 2009,Виго,2,8000000
Дортмунд 2009,Виго,3,4000000
Дортмунд 2009,Виго,3,4000000
Дортмунд 2009,Виго,3,4000000
Дортмунд 2009,Виго,3,4000000
Чемпионат мира 1983,Куэнка,0,29000000
Чемпионат мира 1983,Куэнка,0,29000000
Чемпионат мира 1983,Куэнка,0,29000000
Чемпионат мира 1983,Куэнка,0,29000000
Чемпионат мира 1983,Куэнка,1,14500000
Чемпионат мира 1983,Куэнка,1,14500000
Чемпионат мира 1983,Куэнка,1,14500000
Чемпионат мира 1983,Куэнка,1,14500000
Чемпионат мира 1983,Куэнка,2,7250000
Чемпионат мира 1983,Куэнка,2,7250000
Чемпионат мира 1983,Куэнка,2,7250000
Чемпионат мира 1983,Куэнка,2,7250000
Чемпионат мира 1983,Куэнка,3,3625000
Чемпионат мира 1983,Куэнка,3,3625000
Чемпионат мира 1983,Куэнка,3,3625000
Чемпионат мира 1983,Куэнка,3,3625000
Чемпионат мира 1983,Куэнка,4,1812500
Чемпионат мира 1983,Куэнка,4,1812500
Чемпионат мира 1983,Куэнка,4,1812500
Чемпионат мира 1983,Куэнка,4,1812500
Чемпионат мира 1983,Куэнка,5,906250
Чемпионат мира 1983,Куэнка,5,906250
Чемпионат мира 1983,Куэнка,5,906250
Чемпионат мира 1983,Куэнка,5,906250
Чемпионат мира 1983,Куэнка,6,453125
Чемпионат мира 1983,Куэнка,6,453125
Чемпионат мира 1983,Куэнка,6,453125
Чемпионат мира 1983,Куэнка,6,453125
Чемпионат мира 1983,Куэнка,7,226562
Чемпионат мира 1983,Куэнка,7,226562
Чемпионат мира 1983,Куэнка,7,226562
Чемпионат мира 1983,Куэнка,7,226562
Чемпионат мира 1983,Куэнка,8,113281
Чемпионат мира 1983,Куэнка,8,113281
Чемпионат мира 1983,Куэнка,8,113281
Чемпионат мира 1983,Куэнка,8,113281
Чемпионат мира 1983,Куэнка,9,56641
Чемпионат мира 1983,Куэнка,9,56641
Чемпионат мира 1983,Куэнка,9,56641
Чемпионат мира 1983,Куэнка,9,56641
Пойковский 1983,Трухильо,0,8000000
Пойковский 1983,Трухильо,0,8000000
Пойковский 1983,Трухильо,0,8000000
Пойковский 1983,Трухильо,0,8000000
Пойковский 1983,Трухильо,1,4000000
Пойковский 1983,Трухильо,1,4000000
Пойковский 1983,Трухильо,1,4000000
Пойковский 1983,Трухильо,1,4000000
Пойковский 1983,Трухильо,2,2000000
Пойковский 1983,Трухильо,2,2000000
Пойковский 1983,Трухильо,2,2000000
Пойковский 1983,Трухильо,2,2000000
Пойковский 1983,Трухильо,3,1000000
Пойковский 1983,Трухильо,3,1000000
Пойковский 1983,Трухильо,3,1000000
Пойковский 1983,Трухильо,3,1000000
Алушта 1972,Скопье,0,17000000
Алушта 1972,Скопье,0,17000000
Алушта 1972,Скопье,0,17000000
Алушта 1972,Скопье,0,17000000
Алушта 1972,Скопье,1,8500000
Алушта 1972,Скопье,1,8500000
Алушта 1972,Скопье,1,8500000
Алушта 1972,Скопье,1,8500000
Алушта 1972,Скопье,2,4250000
Алушта 1972,Скопье,2,4250000
Алушта 1972,Скопье,2,4250000
Алушта 1972,Скопье,2,4250000
Алушта 1972,Скопье,3,2125000
Алушта 1972,Скопье,3,2125000
Алушта 1972,Скопье,3,2125000
Алушта 1972,Скопье,3,2125000
Алушта 1972,Скопье,4,1062500
Алушта 1972,Скопье,4,1062500
Алушта 1972,Скопье,4,1062500
Алушта 1972,Скопье,4,1062500
Алушта 1972,Скопье,5,531250
Алушта 1972,Скопье,5,531250
Алушта 1972,Скопье,5,531250
Алушта 1972,Скопье,5,531250
Алушта 1972,Скопье,6,265625
Алушта 1972,Скопье,6,265625
Алушта 1972,Скопье,6,265625
Алушта 1972,Скопье,6,265625
Алушта 1972,Скопье,7,132812
Алушта 1972,Скопье,7,132812
Алушта 1972,Скопье,7,132812
Алушта 1972,Скопье,7,132812
Алушта 1972,Скопье,8,66406
Алушта 1972,Скопье,8,66406
Алушта 1972,Скопье,8,66406
Алушта 1972,Скопье,8,66406
Алушта 1972,Скопье,9,33203
Алушта 1972,Скопье,9,33203
Алушта 1972,Скопье,9,33203
Алушта 1972,Скопье,9,33203
Алушта 1972,Скопье,10,16602
Алушта 1972,Скопье,10,16602
Алушта 1972,Скопье,10,16602
Алушта 1972,Скопье,10,16602
Алушта 1972,Скопье,11,8301
Алушта 1972,Скопье,11,8301
Алушта 1972,Скопье,11,8301
Алушта 1972,Скопье,11,8301
Алушта 1972,Скопье,12,4150
Алушта 1972,Скопье,12,4150
Алушта 1972,Скопье,12,4150
Алушта 1972,Скопье,12,4150
Алушта 1972,Скопье,13,2075
Алушта 1972,Скопье,13,2075
Алушта 1972,Скопье,13,2075
Алушта 1972,Скопье,13,2075
Алушта 1972,Скопье,14,1500
Алушта 1972,Скопье,14,1500
Алушта 1972,Скопье,14,1500
Алушта 1972,Скопье,14,1500
Турнир претендентов 1991,Варшава,0,23000000
Турнир претендентов 1991,Варшава,0,23000000
Турнир претендентов 1991,Варшава,0,23000000
Турнир претендентов 1991,Варшава,0,23000000
Турнир претендентов 1991,Варшава,1,11500000
Турнир претендентов 1991,Варшава,1,11500000
Турнир претендентов 1991,Варшава,1,11500000
Турнир претендентов 1991,Варшава,1,11500000
Турнир претендентов 1991,Варшава,2,5750000
Турнир претендентов 1991,Варшава,2,5750000
Турнир претендентов 1991,Варшава,2,5750000
Турнир претендентов 1991,Варшава,2,5750000
Турнир претендентов 1991,Варшава,3,2875000
Турнир претендентов 1991,Варшава,3,2875000
Турнир претендентов 1991,Варшава,3,2875000
Турнир претендентов 1991,Варшава,3,2875000
Турнир претендентов 1991,Варшава,4,1437500
Турнир претендентов 1991,Варшава,4,1437500
Турнир претендентов 1991,Варшава,4,1437500
Турнир претендентов 1991,Варшава,4,1437500
Турнир претендентов 1991,Варшава,5,718750
Турнир претендентов 1991,Варшава,5,718750
Турнир претендентов 1991,Варшава,5,718750
Турнир претендентов 1991,Варшава,5,718750
Турнир претендентов 1991,Варшава,6,359375
Турнир претендентов 1991,Варшава,6,359375
Турнир претендентов 1991,Варшава,6,359375
Турнир претендентов 1991,Варшава,6,359375
Турнир претендентов 1991,Варшава,7,179688
Турнир претендентов 1991,Варшава,7,179688
Турнир претендентов 1991,Варшава,7,179688
Турнир претендентов 1991,Варшава,7,179688
Турнир претендентов 1991,Варшава,8,89844
Турнир претендентов 1991,Варшава,8,89844
Турнир претендентов 1991,Варшава,8,89844
Турнир претендентов 1991,Варшава,8,89844
Турнир претендентов 1991,Варшава,9,44922
Турнир претендентов 1991,Варшава,9,44922
Турнир претендентов 1991,Варшава,9,44922
Турнир претендентов 1991,Варшава,9,44922
Политика 1980,Куэнка,0,30000000
Политика 1980,Куэнка,0,30000000
Политика 1980,Куэнка,0,30000000
Политика 1980,Куэнка,0,30000000
Политика 1980,Куэнка,1,15000000
Политика 1980,Куэнка,1,15000000
Политика 1980,Куэнка,1,15000000
Политика 1980,Куэнка,1,15000000
Политика 1980,Куэнка,2,7500000
Политика 1980,Куэнка,2,7500000
Политика 1980,Куэнка,2,7500000
Политика 1980,Куэнка,2,7500000
Политика 1980,Куэнка,3,3750000
Политика 1980,Куэнка,3,3750000
Политика 1980,Куэнка,3,3750000
Политика 1980,Куэнка,3,3750000
Политика 1980,Куэнка,4,1875000
Политика 1980,Куэнка,4,1875000
Политика 1980,Куэнка,4,1875000
Политика 1980,Куэнка,4,1875000
Политика 1980,Куэнка,5,937500
Политика 1980,Куэнка,5,937500
Политика 1980,Куэнка,5,937500
Политика 1980,Куэнка,5,937500
Политика 1980,Куэнка,6,468750
Политика 1980,Куэнка,6,468750
Политика 1980,Куэнка,6,468750
Политика 1980,Куэнка,6,468750
Политика 1980,Куэнка,7,234375
Политика 1980,Куэнка,7,234375
Политика 1980,Куэнка,7,234375
Политика 1980,Куэнка,7,234375
Пальма 2022,Минск,0,28000000
Пальма 2022,Минск,0,28000000
Пальма 2022,Минск,0,28000000
Пальма 2022,Минск,0,28000000
Пальма 2022,Минск,1,14000000
Пальма 2022,Минск,1,14000000
Пальма 2022,Минск,1,14000000
Пальма 2022,Минск,1,14000000
Пальма 2022,Минск,2,7000000
Пальма 2022,Минск,2,7000000
Пальма 2022,Минск,2,7000000
Пальма 2022,Минск,2,7000000
Пальма 2022,Минск,3,3500000
Пальма 2022,Минск,3,3500000
Пальма 2022,Минск,3,3500000
Пальма 2022,Минск,3,3500000
Пальма 2022,Минск,4,1750000
Пальма 2022,Минск,4,1750000
Пальма 2022,Минск,4,1750000
Пальма 2022,Минск,4,1750000
Пальма 2022,Минск,5,875000
Пальма 2022,Минск,5,875000
Пальма 2022,Минск,5,875000
Пальма 2022,Минск,5,875000
Пальма 2022,Минск,6,437500
Пальма 2022,Минск,6,437500
Пальма 2022,Минск,6,437500
Пальма 2022,Минск,6,437500
Пальма 2022,Минск,7,218750
Пальма 2022,Минск,7,218750
Пальма 2022,Минск,7,218750
Пальма 2022,Минск,7,218750
Реджо-нель-Эмилия 2013,Краков,0,49000000
Реджо-нель-Эмилия 2013,Краков,0,49000000
Реджо-нель-Эмилия 2013,Краков,0,49000000
Реджо-нель-Эмилия 2013,Краков,0,49000000
Реджо-нель-Эмилия 2013,Краков,1,24500000
Реджо-нель-Эмилия 2013,Краков,1,24500000
Реджо-нель-Эмилия 2013,Краков,1,24500000
Реджо-нель-Эмилия 2013,Краков,1,24500000
Реджо-нель-Эмилия 2013,Краков,2,12250000
Реджо-нель-Эмилия 2013,Краков,2,12250000
Реджо-нель-Эмилия 2013,Краков,2,12250000
Реджо-нель-Эмилия 2013,Краков,2,12250000
Реджо-нель-Эмилия 2013,Краков,3,6125000
Реджо-нель-Эмилия 2013,Краков,3,6125000
Реджо-нель-Эмилия 2013,Краков,3,6125000
Реджо-нель-Эмилия 2013,Краков,3,6125000
Реджо-нель-Эмилия 2013,Краков,4,3062500
Реджо-нель-Эмилия 2013,Краков,4,3062500
Реджо-нель-Эмилия 2013,Краков,4,3062500
Реджо-нель-Эмилия 2013,Краков,4,3062500
Реджо-нель-Эмилия 2013,Краков,5,1531250
Реджо-нель-Эмилия 2013,Краков,5,1531250
Реджо-нель-Эмилия 2013,Краков,5,1531250
Реджо-нель-Эмилия 2013,Краков,5,1531250
Реджо-нель-Эмилия 2013,Краков,6,765625
Реджо-нель-Эмилия 2013,Краков,6,765625
Реджо-нель-Эмилия 2013,Краков,6,765625
Реджо-нель-Эмилия 2013,Краков,6,765625
Реджо-нель-Эмилия 2013,Краков,7,382812
Реджо-нель-Эмилия 2013,Краков,7,382812
Реджо-нель-Эмилия 2013,Краков,7,382812
Реджо-нель-Эмилия 2013,Краков,7,382812
Реджо-нель-Эмилия 2013,Краков,8,191406
Реджо-нель-Эмилия 2013,Краков,8,191406
Реджо-нель-Эмилия 2013,Краков,8,191406
Реджо-нель-Эмилия 2013,Краков,8,191406
Реджо-нель-Эмилия 2013,Краков,9,95703
Реджо-нель-Эмилия 2013,Краков,9,95703
Реджо-нель-Эмилия 2013,Краков,9,95703
Реджо-нель-Эмилия 2013,Краков,9,95703
Реджо-нель-Эмилия 2013,Краков,10,47852
Реджо-нель-Эмилия 2013,Краков,10,47852
Реджо-нель-Эмилия 2013,Краков,10,47852
Реджо-нель-Эмилия 2013,Краков,10,47852
Реджо-нель-Эмилия 2013,Краков,11,23926
Реджо-нель-Эмилия 2013,Краков,11,23926
Реджо-нель-Эмилия 2013,Краков,11,23926
Реджо-нель-Эмилия 2013,Краков,11,23926
Реджо-нель-Эмилия 2013,Краков,12,11963
Реджо-нель-Эмилия 2013,Краков,12,11963
Реджо-нель-Эмилия 2013,Краков,12,11963
Реджо-нель-Эмилия 2013,Краков,12,11963
Ставангер 1984,Кордова,0,9000000
Ставангер 1984,Кордова,0,9000000
Ставангер 1984,Кордова,0,9000000
Ставангер 1984,Кордова,0,9000000
Ставангер 1984,Кордова,1,4500000
Ставангер 1984,Кордова,1,4500000
Ставангер 1984,Кордова,1,4500000
Ставангер 1984,Кордова,1,4500000
Ставангер 1984,Кордова,2,2250000
Ставангер 1984,Кордова,2,2250000
Ставангер 1984,Кордова,2,2250000
Ставангер 1984,Кордова,2,2250000
Ставангер 1984,Кордова,3,1125000
Ставангер 1984,Кордова,3,1125000
Ставангер 1984,Кордова,3,1125000
Ставангер 1984,Кордова,3,1125000
Турнир претендентов 1978,Фигерас,0,14000000
Турнир претендентов 1978,Фигерас,0,14000000
Турнир претендентов 1978,Фигерас,0,14000000
Турнир претендентов 1978,Фигерас,0,14000000
Турнир претендентов 1978,Фигерас,1,7000000
Турнир претендентов 1978,Фигерас,1,7000000
Турнир претендентов 1978,Фигерас,1,7000000
Турнир претендентов 1978,Фигерас,1,7000000
Турнир претендентов 1978,Фигерас,2,3500000
Турнир претендентов 1978,Фигерас,2,3500000
Турнир претендентов 1978,Фигерас,2,3500000
Турнир претендентов 1978,Фигерас,2,3500000
Турнир претендентов 1978,Фигерас,3,1750000
Турнир претендентов 1978,Фигерас,3,1750000
Турнир претендентов 1978,Фигерас,3,1750000
